Alakváltás,bárd,"Fénymágia
",15,1,1 kör,2 perc/szint,-,lásd a leírásban,,,,,,,"A bárd megváltoztathatja külsejét, de ez is csak látványillúzió lesz. A formának nem kell emberinek lennie, a nem, a test-magasság, a súly is szabadon változhat. Ha a bárd konkrét személy vonásait kívánja felvenni, erre is nyílik lehetősége, de ez nem 15, hanem 30 Mana-pontot igénylő művelet. A személy illúzióját az eredeti alakot ismerők 10%-ban ismerhetik fel, s mindegyikük külön dobást dobhat az illúzió felfedezésére. A hang is a bárd saját hangja lesz, így ennek használata, ha a varázslatot más módszerekkel nem támogatják meg, mindenképpen felfedi az illúziót. Fontos, hogy az illúzió követhesse a bárd mozgását, így hihető maradjon. Ezért a felvett alaknak egyetlen fejjel és legfeljebb négy végtaggal kell rendelkeznie. Az illúzióra így nem kell folyamatosan koncentrálnia, hiszen a kép saját mozgásmintát követhet. Amennyiben a felvett lény alakja a fent leírtaknak nem felel meg, az illúzió könnyen felfedezhető. A bárd a lény semmiféle tulajdonságát nem kapja meg, az átváltozás csak fényjáték lesz, semmi egyéb. Az illúzió annál hihetőbb, minél közelebb áll az utánzott lény az emberhez, s minél többször vette fel az adott alakot a bárd a korábbiakban -hiszen utánoznia kell a lény jellegzetes mozgásformáit. (Kutya esetében például négykézlábra kell ereszkednie, stb.) Az első alkalommal felvett nem-humanoid alak felfedezésének esélye 45%, ha a bárd mozog, 25%, ha mozdulatlan marad. A felfedezés esélye minden alkalommal 4%-kal csökken, amíg el nem éri az 5 %-ot, ami minden nem-humanoid alak illúziójának minimális felfedezési esélye. Minden megfigyelő külön dobásra jogosult a felfedezésre. A varázslat hatóideje 8 kör szintenként."
Tárgy alkotás,bárd,"Fénymágia
",5,1,1 szegmens,3 perc/szint,érintés,-,,,,,,,"A varázslattal bármilyen tárgy illúziója létrehozható. A tárgy méretei nem haladhatják meg a 1/2 köblábnyi térfogatot szintenként, más kikötés nincs. A tárgy fegyver is lehet, ám sebet természetesen nem ejthet, hiszen anyagtalan. Az így létrehozott tárgyak többnyire nem használhatók eredeti céljaikra, kivétel ez alól a festmény vagy a tükör. A tárgyak bármilyen távolságba eltávolodhatnak a bárdtól, többet nem szükséges koncentrálni rájuk. A tárgyak szintenként 3 percig maradnak meg, azután semmivé fosztanak - minthogy igazában sosem léteztek."
Tárgy átváltoztatás,bárd,"Fénymágia
",6,1,2 szegmens,1 nap/szint,érintés,-,,,,,,,"A varázslat hasonló a Tárgy alkotáshoz, de célja más. Létező tárgyra kell rámondani, mire annak anyagminősége, színe, kidolgozottsága látszatra átalakul. A tárgy mibenléte az illúzióval nem változtatható meg, azaz egy asztal mindenképpen asztal marad, eredeti formáját megtartva. Anyaga viszont megváltoztatható, a látvány erejéig. Az eddigi faasztal például lehet kőből vagy akár aranyból is. A tárgy maximális térfogata szintenként 2 köbláb lehet. Az illúzió viszonylag tartós, mert szorosan kötődhet a tárgy anyagi valóságához. Így szintenként egy napig is fennmaradhat, ha a bárd úgy kívánja. Az átalakulás csak a látványt érinti, így az érintés rögtön érzékelteti a csalást. De addig még annyi minden történhet..."
Fényvarázs,bárd,"Fénymágia
",3,1,1 kör,perc/szint,15 láb sugarú kör,- ,,,,,,,"A varázslat segítségével a bárd környezetének fényviszonyait változtathatja meg, a teljes sötétségtől a verőfényig. A varázslat 15 láb sugarú körben hat, azon túl minden változatlan marad. A fényerősség és a megvilágító fény színe, forrása is megkötés nélkül változtatható, de e fény semmiképpen nem okozhat vakságot, nem sebezhet - legfeljebb a sötétség olyan kreatúráin, melyek érzékenyek a fényre."
Fénysugár,bárd,"Fénymágia
",9,3,2 kör ,3 kör/szint,-,-,,,,,,,"A bárd ezzel a varázslattal hosszú fénycsóvát teremthet, melynek erőssége a Quiron-tenger híres világítótornyaival is felveheti a versenyt. A fény forrása a bárd bal tenyere, innen a fény tölcsér alakban szóródik. A sugár hossza 50 láb, de a fényforrás, tiszta időben több mérföldről is látható."
Fókuszált fény,bárd,"Fénymágia
",15,3,1 szegmens,kör/3 szint,6 láb,-,,,,,,,"Azon kevés varázslatok egyike, mellyel a bárd közvetlen módon sebezheti meg ellenfelét. A környezet fényének energiáját a varázslat egyetlen pontba gyűjti össze, s ezzel gyilkos forróságot teremt. A fény minden gyúlékony anyagot lángra lobbant, amit ér. Élőlényeken 3k6 Sp-t sebez körönként. Segítségével a nem mágikus fémek is átvághatóak, egy kör alatt 1 mm x 1/2 láb x 1 mm fém párologtatható el. A varázslat három szintenként egy körig tart, s a fénypont helyét a bárd irányíthatja."
Képidézés,bárd,"Fénymágia
",9,1,5 kör,perc/szint,12 láb,-,,,,,,,"A Hangidézés párja, de ez a látvány megidézésére alkalmas. Az esemény részletei valósághűen, látvány illúzióként jelennek meg, a bárd emlékezete alapján. A varázslat alatt koncentráció szükségeltetik, a felhasználó ebben az esetben is legfeljebb csak énekelhet, zenélhet, egyéb figyelmet igénylő cselekvésbe képtelen. A bárd ily módon képekkel teheti lenyűgözőbbé előadását. A varázslat hatóideje 1 perc szintenként."
Illúzió,bárd,"Fénymágia
",4,1,3 szegmens,15 perc szintenként,lásd a leírásban,- ,,,,,,,"A bárd minden általa elképzelt dolgot megjeleníthet egy 1 x 1 láb területű, korlátlan magasságú oszlopban. A kép pusztán fényillúzió, hangja, szaga, tapintása nincs. Az alapterület szintenként mindkét irányba 1/2m-rel nő. Az illúzió az adott területen belül mozgatható a bárd kívánsága szerint, de ebben az esetben mindvégig koncentrálnia kell rá. Ha az illúzió mozdulatlan, a bárdnak nem szükséges koncentrálnia, bármilyen más tevékenységet végezhet. A varázslat maximális időtartama 15 perc szintenként. Amennyiben a bárd megszakítja a koncentrációt, a kép nem tűnik el, csak mozdulatlanná merevedik ott, ahol a koncentráció végeztével maradt. A bárd később bármikor bekapcsolódhat ismét a kép mozgatásába, további Mana-pont ráfordítása nélkül. Az illúzió maximum 15 lábnyi távolságban idézhető meg."
Lényalkotás,bárd,"Fénymágia
",6,1,3 szegmens,15 perc szintenként,12 láb,-,,,,,,,"A varázslattal valamely lény képe jeleníthető meg. A lény lehet bármilyen szörny, elképzelt kreatúra, de akár humanoid is. A varázslat előnye az Illúzióval szemben, hogy a megalkotott lény mozgása nem korlátozódik 1 x 1 lábas területre, hanem fennmaradásáig szabadon változtathatja helyét. Minden tekintetben valóságos lényre hasonlít, de csak a látvány szempontjából. Engedelmeskedik a bárd minden parancsának, melyeket elegendő gondolati úton megfogalmazni. Az illúzió hihetősége sokban múlik azon, hogy a bárd mennyire ismeri az adott lényt. Tanulmányozás nélkül a megteremtett lény leleplezésének esélye 60% azok számára, akik már láttak ilyen kreatúrát, azoknak viszont, akik még nem találkoztak hasonlóval, a felfedezés esélye mindössze 20%. A lény maximális test térfogata szintenként 1 köbláb lehet. A fennmaradás ideje 15 perc szintenként, s nem szükséges koncentrálni az illúzió fenntartásához."
Illúziótalaj,bárd,"Fénymágia
",6,2,5 szegmens,10 perc/szint,lásd a leírásban,-,,,,,,,"Fényalapú illúzió, miként az egyszerű illúziók általában. Jelentősége méreteiben rejlik - a bárd 100 x 100 láb alapterületű talaj képét változtathatja meg. Az illúzióval bármilyen talajtípus képe létrehozható, legyen az tó, mocsár, legelő, kőút avagy ezek kombinációja. Az egyetlen hátrány az, hogy a befolyásolható magasság csupán 1/2 láb. Így erdők, sziklafalak, hegyek ezzel a varázslattal nem teremthetők. Mindettől függetlenül kiválóan alkalmas például csapdák elfedésére. A varázslat szintenként 10 percig marad fenn, azután semmivé foszlik."
Délibáb,bárd,"Fénymágia
",12,3,1 perc,1 óra,5 mérföld,-,,,,,,,"A varázslat hasonló az Illúziótalajhoz. Ez azonban nem a talajszintet változtatja meg, hanem egy hatalmas függőleges felületet hoz létre, melynek méretét a bárd határozhatja meg. A felület nagysága akár az egész horizont is lehet. A képnek nincsenek igazi dimenziói, így célszerű a megfigyelőktől 1-2 mérföld távolságban elhelyezni. A kép bármilyen természeti formációt, várost, felhőket, napot is ábrázolhat. Fennmaradási ideje 1 óra, s legfeljebb 5 mérföldes távolságban hozható létre."
Tanulmány,bárd,"Fénymágia
",2,1,3 perc,végleges,8 láb ,-,,,,,,,"A bárd ezzel a varázslattal elméjébe vésheti a tanulmányozott lény alakját, mozgását, viselkedésének alapjait. Ennek segítségével a Lényteremtés varázslat hatékonyabban alkalmazható. Ha egy lényt a bárd már tanulmányozott, minden felismerési esély feleződik megalkotásakor. Ha a bárd a faj egy másik egyedét is tanulmányozza egy másik alkalommal, a felismerési esély ismét feleződik, azaz az adott faj imitálásakor már negyedelődni fog és így tovább. A bárd ezzel a varázslattal és a Lényteremtéssel konkrét személyt vagy állatot is utánozhat. Ebben az esetben két ízben kell tanulmánynak alávetnie, hogy a mágia alkalmazható legyen, a felfedezési esélyek azonban nem változnak. A felismerési esély felezéséhez két újabb tanulmány szükséges, a negyedeléséhez, nyolcadolásához, két-két tanulmányt kell végrehajtani. A tanulmányozás ideje 3 perc, mialatt a bárdnak koncentrálnia kell a tanulmányozás tárgyára."
Éjszakai látás,bárd,"Fénymágia
",9,5,1 kör,10 perc/szint,-,-,,,,,,,"A varázslat nem infralátást ad a bárdnak, hanem valódi éjszakai látást. A bárd varázslata ugyanis felerősíti a szembe érkező fényt, így bárhol, ahol egy minimális mennyiségű fény is rendelkezésre áll, a bárd tökéletesen fog látni. Érzékelni fogja a tárgyak színét is, látása sokkal kifinomultabb lesz, mint a hőlátás esetében. A varázslat sikeres működéséhez egy kevés fény mindenképpen szükséges, tökéletes sötétségben nem működik. A varázslat időtartama 10 pere-szintenként, a látótávolság nappali fénynek felel meg."
Vakon látás,bárd,"Fénymágia
",35,15,3 kör,5 perc/szint,-,-,,,,,,,"A bárd ezen varázslata igen-igen összetett, s rendkívül jól alkalmazható több esetben is. Lehetővé teszi, hogy a bárd, szeme világa nélkül is (pl. bekötött szemmel ) láthassa környezetét. E tudomány a fény világának tökéletes ismeretén alapszik, s nagyjából az infralátáshoz hasonlatos képet ad. Megalkotásában az Éjszakai látás varázslat is benne foglaltatik."
Fénytánc,bárd,"Fénymágia
",5,6,2 szegmens,2 kör/szint,7 láb,Asztrális,,,,,,,"A bárd ezt a varázslatot lények megbűvölésére használhatja. A megidézett fények ezer színben játszanak a levegőben, ritmusosan változtatják helyüket és fényerősségüket. A furcsa jelenséget figyelő lények, ha Mágiaellenállásuk sikertelen, elbűvölve lesik a látványt. Ilyenkor a Mágia fejezetben leírt Kábulat varázslatmozaik módosítói érvényesek. A varázslat minden lényre hat, aki 7 lábnál közelebb áll a látomáshoz, s látja is azt. A varázslat hatóideje 2 kör szintenként. A varázslat 2 Mp felhasználásával 1 E-vel erősíthető."
Mágia megjelenítés,bárd,"Fénymágia
",6,1,1 szegmens,1 perc/szint,1 láb/szint,-,,,,,,,"A varázslat segítségével a bárd tetszőleges varázslat képét jelenítheti meg. Ez lehet szörnyidézés, őselemeket használó mágia vagy bármi más. A varázslat csak látvány, tehát valódi-hatása nincs, sebzést nem okoz, s hanggal sem rendelkezik. Hatásos lehet primitív lények megfélemlítésére, avagy az Anyagkoncentráló mágiákkal együtt."
Rejtjel,bárd,"Fénymágia
",10,2,3 kör,1 év,-,-,,,,,,,"A varázslat hasonlatos a Rejtett üzenethez, ám nem szóban, hanem írásban működik. Az üzenet terjedelme három pergamen oldal lehet, s betűit csak az arra kiválasztott fogja a helyes sorrendben látni. Csak a szavak betűi keverednek össze, ugyanúgy, mint a Rejtett üzenetben, így egy kis logikával az ilyen típusú kód megfejthető. A bárd ezért még 5 Mana-pont ráfordításával az egész szöveg betűinek keveredését idézheti elő, amit visszafejteni szinte lehetetlen. Ha a varázslatot semlegesítik a tekercsen, az írás képe a kevert formában marad a papíron, s még a kijelölt személy vagy lény sem tudja helyesen elolvasni. A varázslat hatóideje 1 év, utána a leírt szöveg végleg a kevert formában marad meg."
Távolságtorzítás,bárd,"Fénymágia
",9,2,1 kör,15 perc,lásd a leírásban,- ,,,,,,,"Ezzel az illúzióval a bárd minden távolságot nagyobbnak vagy kisebbnek láttathat, mint amekkora az valójában. Ezt a varázslatot saját magán is alkalmazhatja, ekkor a távcsövet helyettesíti ám máson egészen más szerepe is lehet. Folyosók hossza, utak távolsága torzítható el teljesen a varázslattal A távolság természetesen nem változik meg valójában, így egy három napi járóföldre lévő erőd, hiába torzul a távolság látszólagosan 5 órányira, három napi menetelés árán érhető csak el. A maximális kezelhető távolság 10 mérföld, s a legnagyobb torzítási arány 1:50-hez lehet. Azaz 50 lábnyi távolság egy lábnyinak vagy 2500 lábnyinak tűnhet. A varázslat hatóideje 15 perc."
Rémítés,bárd,"Fénymágia
",5,1,1 szegmens,5 kör,10 láb,"- 
",,,,,,,"A bárd ezen varázslata valamely rettenetes lény képét idézheti meg. A szörny megjelenése után üldözőbe vesz egy, a bárd által kiválasztott lényt. A szörny áthaladhat a falakon, ajtókon, s csak kergeti az áldozatot, soha nem éri el. Ha az áldozat megáll, így tesz a szörny is, de csak 1-2 kurta arasznyira tőle. A varázslat 5 körig marad fenn, s az áldozatnak a bárd 10 lábnyi körzetében kell tartózkodnia a szörny megidézésekor. A varázslat nem használható együtt az Anyagkoncentráló mágiákkal, célja kizárólag egy rémisztő jelenés meg-idézése."
Illúzió írás,bárd,"Fénymágia
",15,2,5 perc,végleges,-,-,,,,,,,"Ezen varázslat a Rejtjelre emlékeztet. Ha a bárd ezzel a varázslattal ír meg egy szöveget, az kétféleképpen működhet. Az első lehetőség az, hogy az írás mindig látható, s egy bizonyos feltétel bekövetkeztekor eltűnik. A második eset ennek fordítottja, azaz a szavak láthatatlanok, s csak egy különleges időpontban válnak olvashatóvá. A két varázslat dupla Mana-pontért kombinálható egyazon pergamenen is, így még ravaszabb kombinációk megalkotására alkalmas. A varázslat 3 oldalnyi írásra vagy rajzra alkalmazható, s örökké megőrzi tulajdonságát. A feltétel, amihez a szöveg változása kötött, bármi lehet, ám egyetlen konkrét időpont nem. Tehát nem lehet a P.sz. 3678. év Bosszú havának 12. napja, de lehet a Bosszú havának 12. napja, mivel abból minden évben előfordul egy. Lehet a feltétel egy bizonyos nap időpontja, vagy akár csillagfény jelenléte is."
Fantomsereg,bárd,"Fénymágia
",5,1,1 szegmens,15 kör,50 láb,- ,,,,,,,"Ez a varázslat is fényalapú megtévesztés. Segítségével a bárd egy egész csapatot vagy sereget jeleníthet meg. A csapat csak egyféle lényből állhat, tehát ha az 35 kreatúrából áll, azoknak mind egy fajba kell tartozniuk. Az öltözködésnek és a felszerelésnek is hasonlónak kell lennie, bár itt apró eltérések azért lehetnek. A sereg még 15-20 lábról szemlélve is valóságosnak tűnik, de közelebbről látható, hogy az alakok nem kidolgozottak, s inkább csak formák kavalkádja az egész látomás. A varázslat hatóideje 15 kör. A sereg bármely irányból vagy távolságból érkezhet, a lényeg az, hogy az áldozatokhoz ne kerüljenek 15 lábnál közelebb, mert akkor az illúzió könnyen felfedezhető."
